index,text,label,target
220,"Okay, opened my fb today and my fb friends that are for isko/ping are now for leni. Na shock ako kasi puro program na ni leni sineshare nila. #IpanloNa10To #AngatBuhayLahat #LeniKikoAllTheWay",1,leni
669,Leni Robredo can't run a Military but #BBMSARA2022  can do.,0,leni
20,Salute to all INC members who choose VP Leni Robredo  and stand for the betterment of the country and the Filipino People 🇵🇭🇵🇭 #KakampINC #LeniKikoAllTheWay2022 #abantebabae,1,leni
145,my baby girl and baby boy for leni-kiko!!   #AngatBuhayLahat #IpanaloNa10To,1,leni
199,From ping to pink. #switchtolenikiko #Kakampink #AngatBuhayLahat,1,leni
721,@cnnphilippines I'm from ARMM I voted for one highly unknown senator candidate to test the integrity of the COMELEC. I never even voted Leni Robredo. A day morning that senator was zero in our province. COMELEC is a commission full of misconduct and evils.,0,leni
301,I’m seeing my FB friends go from Isko to Leni! #LetLeniLead #10RobredoForPresident #AngatBuhayLahat,1,leni
714,This year we will defeat leni robredo we will defeat the far left! We will defeat the Liberal party,0,leni
139,"VP Leni Robredo says it all. A democratic country needs a TRANSPARENT GOVERNMENT! Pilipinas, Let’s turn the mantra #AngatBuhayLahat into reality this May 9th🇵🇭 Let’s G! #Ipana7oNa10to   #OnePinkMarch #BicolIsPink #NagaIsPink #OnePeoplesMarch #MakatiIsPink #KikoIsOurVP",1,leni
3,"I entrust my vote to you, @lenirobredo and @kikopangilinan!  #GobyernongTapat #AngatBuhayLahat",1,leni
854,no to puppet in short no to leni!,0,leni
285,"""From Isko to Leni. good morning #Kakampinks!  Tara na, #IpanaloNa10ParaSaLahat  #10RobredoForPresident #KikoAngManokKo #AngatBuhayLahat",1,leni
816,@raymolson1 @atrupar Big similarities with a Philippine president aspirant madumb leni lugaw. They talk exactly the same. Repeating nonsense words just to give an answer to a question. #TrumpCoupAttempt #trumpneveragain #NoToLeniKiko2022 #BBMSARA2022 #TrumpCult,0,leni
126,Fangirling moment. #abantebabae,1,leni
134,Let’s paint 2022 Pink!   #AbanteBabae #LabanFilipinas,1,leni
323,"Everyone needs to watch this video. I have the same sentiment. I'm voting for the Philippines, especially for the youth, which is why I'm voting for VP Leni Robredo and Sen. Kiko Pangilinan.  #10RobredoForPresident #7KikoPangilinanVicePresident #AngatBuhayLahat #LeniKiko2022",1,leni
156,Vote Leni Robredo for PRESIDENT Kiko Pangilinan for Vice PRESIDENT #GobyernongTapat #AngatbuhayLahat,1,leni
157,My BBM sister told me today that she will vote Leni for me. She knew how much I've been campaigning for VP Leni and saw my passion. Kaya laban pa guys. Ipakita niyo sa family ninyo the passion that you have for a rose-colored tomorrow.  #10RobredoForPresident  #AngatBuhayLahat,1,leni
893,"NO to unjust govt human control!!!  DONT BE A USEFUL IDIOT OF POLITICS!  I own authority over my conscience, choices, body &amp; life.   #Halalan2022  #NoToLeniKiko2022 #NoToRobredoPangilinan2022 #NoMoreLockdowns  #NoVaccinePassportsAnywhere  #BBMthe17thPresidentOfThePhilippines https://t.co/2LzrV5yWtk"",en,""#Halalan2022 , #NoToLeniKiko2022 ",0,leni
916,"we the 31m voters will never ever allowed a puppet leni robredo to be our leader it will be a disaster. She is not capable to protect ofw working in another country. she is a liar, no word of honor, a magician in 2016 election... you know what magician does",0,leni
86,i am super duper proud of you hannah !!! we stan the right woman ! a woman who speaks and stands for the right   #PASIGLaban | #LeniKiko2022 | #PasigForLeniKiko | #AbanteBabae,1,leni
858,"Leni is continuing the legacy of the Aquinos that NO Marcos should return to power. And indeed this is very apparent now. She is indebted to the Aquinos, the yellows. She maybe FINK now but her soul is truly yellow. #NeverAgainToLP #BBMIsMyPresident2022",0,leni
709,I call the attention of all Filipino workers. If the elites can managed to belittle a personality like Bongbong Marcos? What else if you are just an ordinary worker who works in a small company or just a street vendor? Don't support Leni Robredo who is working for the elitists.,0,leni
185,"Our VP is not from a political family. We are not the same. We are not part of a political dynasty, but we share the SAME dream for our country — #AngatBuhayLahat #HelloPagkainGoodbyeGutom",1,leni
971,"For the tactics of PINKLAWAN today, Sorry Dear @lenirobredo , It's too late. You have had a failed campaign strategies. I'm a Dilawan then before, but I'm disappointed by how you manage the campaign. It's too self centered and selfish",0,leni
165,"pls take lots of vitamins Madam @lenirobredo and Sir @kikopangilinan ! You also need to take care of your health, Philippines need you Madam President and Sir Vice President !  #LeniKiko2022 #LeniKikoAllTheWay #AngatBuhayLahat",1,leni
847,"@MJQReyes @lenirobredo is a puppet that's pure and simple. kahit ano ipagawa mo sa kanya, no question ask she'll do it kahit magmukha siyang tanga at gago! she's the only candidate who's doing this stupid stunt campaign! i wonder if she saw #BBMSARA2022 campaign ad? she's clueless! sad",0,leni
306,Anyone but marcos   No one but LENI ROBREDO   #IpanaloNatinTo #LeniRobredo2022 #AngatBuhayLahat #LetLeniLead,1,leni
159,"Pink lipstick for my president, @lenirobredo   #KulayRosasAngBukas #AngatBabae #AngatBuhayLahat",1,leni
857,"I am a woman and I'm fine with female leading the country but Leni Robredo? nah, I don't think she fits in not even a in the Vp position dinaya nga si Marcos noon kaya I refuse to believe na yun lng ang kagaguhang ginawa niya since she started as vp. #BBMIsMyPresident2022",0,leni
603,@GokongweiLim If a pinklawan did watch they would have realized  Abella and Gonzales are way way better than lenlen (obviously bec of pride BBM will not be considered unless there’s a change of heart),0,leni
751,Please watch!!! Do not vote for Leni…   but vote for the PH🇵🇭  Just using these hashtags para makareach sa kabila :)    #BBM #BBMSaraUNITEAM #BBMIsMyPresident2022 #SaraAll #BBMSARA2022 #bongbongmarcos #BongbongForPresident #saraduterte,0,leni
210,President Leni Robredo  Vice President Kiko Pangilinan   #LetLeniKikoLead2022  #KulayRosasAngBukas 🌷 #AngatBuhayLahat,1,leni
43,"So many options,  but I chose pink. I, chose VP Leni Tobredo as my President  #AngatBuhayLahat  #AbanteBabae  #IpanaloNa10To",1,leni
49,From Marcos Apologist (2016) to Kakampwet. So proud of myself. #10RobredoForPresident #AngatBuhayLahat #LeniLiwanagSaDilim #LeniForPresident2022 #LeniKiko2022,1,leni
905,"For the tactics of PINKLAWAN today, Sorry Dear @lenirobredo , It's too late. You have had a failed campaign strategies. I'm a Dilawan then before, but I'm disappointed by how you manage the campaign. It's too self centered and selfish",0,leni
100,the last man standing is woman she is truly the light that can lead us through the darkest of times to come @lenirobredo  #LetLeniLead #LetLeniLead2022  #LeniKiko2022 #KulayRosasAngBukas #AngatBuhayLahat,1,leni
89,VP LENI IS THE ONLY CHOICE!!!  #AngatAngBabae,1,leni
869,"Sometimes it’s not the people who change, it’s the mask that falls off. So if you still don’t know the real meaning of two faced, hypocrite and fake people? Well, She’s one of the best example po. Sorry for the word but its true. #letlenileave #notopinklawan #BBMSaraUNITEAM",0,leni
139,"VP Leni Robredo says it all. A democratic country needs a TRANSPARENT GOVERNMENT! Pilipinas, Let’s turn the mantra #AngatBuhayLahat into reality this May 9th🇵🇭 Let’s G! #Ipana7oNa10to   #OnePinkMarch #BicolIsPink #NagaIsPink #OnePeoplesMarch #MakatiIsPink #KikoIsOurVP",1,leni
243,"I’m not as active on Twitter, but I am actively campaigning and forwarding our cause #AngatBuhayLahat sure that my mom who passed away last 2019 and my dad who passed away last year would take the stand with us in pushing for #LeniKiko2022. Wish I could hug you Pres @lenirobredo",1,leni
268,I LVE CEBU! #LetLeniLead #LeniKiko2022 #LeniForPresident2022 #ceboom #AngatBuhayLahat #volunteerism #TropangAngat @Yescppicache,1,leni
880,The next #6YEARS will be best years for the entire Philippines but hell for the elitists/pinklawans. Bongbong would restore the glory days of the country and I look forward to experience a Marcos regime during my prime years,0,leni
634,"@abcdef123456zz0 Precisely, NO NEED TO THROW MUD to Ma-DUMB LenLen LUGAW Robredo, Bcoz Statements coming from the mouth of Robredo is like a TIME BOMB that surely WARP &amp; CRUMBLE the Credibility of the KakamPINKS from her Running Mate KIKO PANGITLinan and PINKLawan Senatorials Line-up",0,leni
364,Thank you! From Isko to VP Leni LENI KIKO ONLY TROPANG ANGAT #IpanaloNa10To #10RobredoPresident #IbobotoKoSiLeni  #IbobotoKoSiLeniKiko  #PinkPeoplePower  #LiwanagSaDilim  #AngatBuhayLahat  #KulayRosasAngBukas  #IpanaloNaNatinTo  #LeniKiko2022,1,leni
183,BIRTH MONTH!  My birthday wish: PRESIDENT @lenirobredo  VICE PRESIDENT @kikopangilinan   That’s it! Let’s make it happen! #LeniKiko2022 #GobyernongTapat #AngatBuhayLahat,1,leni
334,"While the other candidate is promising unity thru political powers, Leni Robredo is already uniting the country in so many different ways. Including this. #LeniRobredo2022  #LeniKiko2022  #AngTagumpayAyMaramingKulay  #LeniAngatSaLahat  #SwitchToLeni  #AngatBuhayLahat",1,leni
767,"A clear manifestation that Leni Robredo just wasted their time, diverted the Gov's attention &amp; delayed the rescue &amp; relief operation.   Sarap sampalin no? ",0,leni
662,"@beautyofdeen @lenirobredo Ma'am @lenirobredo, use Hillary Clinton as an example to why and how she lost her presidential ticket! Do not follow through! I repeat, the pink cake is a lie! #Halalan2022",0,leni
281,The Two international Queen has spoken!  Kylie Versoza and Precious Lara Quigaman-Alcaras says they will vote for VP Leni Robredo and Sen. Kiko Pangilinan in #Halalan2022 @KylieVerzosa @laraquigaman  #AngatBuhayLahat #KulayRosasAngBukas  #LeniKiko2022,1,leni
91,"Wewwwww! #LeniKiko GRAND RALLY IN CEBU April 21, 2022  This time i wont miss it.  #LeniRobredo2022 #LeniKiko2022 #AngatBuhayLahat #KulayRosasAngBukas",1,leni
52,sumilao farmers for leni #SumilaoFarmers #LeniKiko #AngatBuhayLahat,1,leni
700,Bullshit. Crap. Merde. This is a good reason not to vote for her. She's like a volcano spewing plastic instead of lava. Everything about Leni Robredo is plastic. There's not even an ounce of sincerity in her body.,0,leni
928,"Despite the good ratings and massive support, I am still concerned with the potential cheating by the pinklawans or Vice versa to make it look like we cheated. The best way is to take a picture of your ballot. #BBMIsMyPresident2022 #BBMSaraUNITEAM",0,leni
423,Is this really in necessary. We are giving away the control of vital industries to foreigners. We need VP Leni to stop this!  #LeniKiko2022  #GobyernongTapatAngatBuhayLahat  #AngatBuhayLahat,1,leni
413,"Pink roses symbolize grace, admiration, gratitude, comfort and joy.  #AngatBuhayLahat",1,leni
171,"MY PARENTS FINALLY SWITCHED TO LENI, TOO. YASSSSS!!! #LeniKikoAllTheWay2022 #AngatBuhayLahat #KulayRosasAngBukas",1,leni
749,“Leni Robredo cannot be trusted!” - Isko,0,leni
933,Do not engage with a kakampink or pinklawan until you finish voting on the day of the election. LALASUNIN LANG NILA ANG UTAK NIYO!  #BBMSaraUNITEAM,0,leni
7,the future is female #AbanteBabae #letleniwin,1,leni
881,This is my sweetest revenge against all pinklawans who called me tanga and bobo: one LESS vote for madumb. #BringBackMarcos #BBMSARA2022 #Eleksyon2022 #Halalan2022,0,leni
24,"When you vote #LeniKiko2022, you are voting for proven track record &amp; principles, good &amp; clean governance, #AngatBuhayLahat, a promising future. When you vote Unithieves, you are just voting. And, wasting your vote. Duh!  #LeniKikoAllTheWay2022 #cebuisPink2 #Kakampink",1,leni
121,"(2/4) Only Leni, master of Economics, Law, and Public Service, could stop them, and when the country needed her most, she showed up, and she manned up, even (and especially) during the most difficult of times.   #BoholIsPink #AngatBuhayLahat #KulayRosasAngBukas",1,leni
609,",Alam na! No more pinklawan please! #BBMSARA2022",0,leni
178,Took a while..but.. VP Leni is my President. #AngatBuhayLahat  #GobyernongTapat,1,leni
14,i support women #AbanteBabae,1,leni
993,"@Akoganda12 @cnnphilippines @aikarobredo @lenirobredo This is what we (critics/bashers) will always bash leni robredo. Nothing to explain, just read PINKLAWAN comments. So, are we going to give leni robredo a chance? NO WAY!",0,leni
73,"They fear strong, feisty, empowered, and persistent woman. You can never bring her down.  #LeniwanagSaDilim  #LeniForPresident2022  #AbanteBabae  #Fearless  #WithLeni",1,leni
100,"If you don’t think the hate that Leni is getting for taking her heels off is a gender issue, then you’re too gender insensitive, probably a male chauvinist, or simply a victim of a patriarchal society. I’m sorry for you, but you need to see better.  #AbanteBabae",1,leni
954,There is no way Leni Robredo will ever lead the Opposition to a legal political victory. This is likely the reason that the pinklawans (Robredo’s party and the bloc within the Opposition rabidly loyal to the Aquino-Cojuangco feudal clan) are now in bed with the communists.,0,leni
729,BREAKING NEWS: Mrs. Leni Robredo and her yellow crew were EXPOSED for using her daughters to gain sympathies or votes and just to destroy Bongbong Marcos. They should be ASHAMED of themselves. CHEAP! DESPERATE! ,0,leni
126,Fangirling moment. #abantebabae,1,leni
22,It would be such a shame if you are a woman and you think that women aren’t capable of leading.  #AbanteBabae #LeniRobredo #LeniLiwanagSaDilim  #LeniForPresident2022  #LeniKikoAllTheWay2022,1,leni
863,@MacarioAries And those trolls are the Liberal Party and the pinklawans.  #BBMIsMyPresident2022,0,leni
701,"Is it actually your team's hobby to play dirty? What can we expect when your mother leni won the election in 2016 through cheating? I wouldn't be surprised if her supporters are now dirty.  BBM supporters, lock your account now!   #BBMIsMyPresident2022  #BBM2022",0,leni
66,WEAK MEN FEAR STRONG WOMEN!!!  #AbanteBabae #LeniLiwanagSaDilim,1,leni
289,"Be a hero, vote for #LeniKiko! #IpanaloNa10ParaSaLahat #TropangAngat #AngatBuhayLahat #PHVote #Halalan2022 #Eleksyon2022",1,leni
877,"For 3 decades @lenirobredo, don't flatter yourself. The internet can granted you thar data information to your ill informed mind. #Halalan2022 #NoToLeniKiko2022 #NoToRobredoPangilinan2022 #BBMSARA2022 #BBMIsMyPresident2022""",0,leni
904,@YesYesYo13 @JoePring_ The Philippine's Most Hypocrite- Leni Robredo!  #NoToLeniKiko2022,0,leni
99,"This is leadership. She inspires us to be better! She gives us hope!  Tara, #IpanaloNa10To!  #AbanteBabae #TheFilipinoVotes #KulayRosasAngBukas  #BacolodIsPink",1,leni
107,Filipino Community in Indonesia for Leni Robredo and Kiko Pangilinan!  #LeniKiko2022  #AngatBuhayLahat,1,leni
688,@inquirerdotnet @CMRamosINQ The purpose of such meeting is for some of you to withdraw for there'll be no unity when all of you will run.  You feeling is right bcuz in the first place you know you are not fit for the job. You are insulted by you own inadequacy and not by VP @lenirobredo #Halalan2022,0,leni
234,I helped someone decide today. From undecided to #LeniKiko!  Shared to her the platforms of the duo and their achievements. Now she will vote for #LeniKiko  #AngatBuhayLahat #LeniKiko2022 #PHvote #ILOILOisPink,1,leni
119,Pink fo a brighter future ahead. #KulayRosasAngBukas,1,leni
66,WEAK MEN FEAR STRONG WOMEN!!!  #AbanteBabae #LeniLiwanagSaDilim,1,leni
638,@LiarsForLenLen anymore dirty tactics to disqualify BBM?  #ProtectMarcosJr,0,leni
774,Leni must learn to keep her mouth shut. She can never be our President..canal abutin natin with level of IQ she's got ..This is the reason why I choose.... #BBMIsMyPresident2022 #BBMSARA2022 #dontletLenilead,0,leni
810,I am NOT VOTING for LENI ROBREDO #LeniRobredo2022 #BBMSaraUNITEAM,0,leni
205,"I just saw this on Facebook.  For those who are still undecided, I am sharing  VP Leni Robredo's accomplishments in a map format.   https://t.co/mQmUj3WBVv  I hope you can consider her.  #KulayRosasAngBukas  #LeniRobredo #LeniForPresident2022  #AngatBuhayLahat",1,leni
913,"@MJQReyes @lenirobredo is a puppet that's pure and simple. kahit ano ipagawa mo sa kanya, no question ask she'll do it kahit magmukha siyang tanga at gago! she's the only candidate who's doing this stupid stunt campaign! i wonder if she saw #BBMSARA2022 campaign ad? she's clueless! sad",0,leni
14,i support women #AbanteBabae,1,leni
801,Leni Robredo is buying votes and everyone just turn a blind eye on her misdeeds. This is a failed vice-president. She fails to act as a mother to her nation by being an idiot who showers in self-gratitude and hypocrisy. Their supporters are all idiots too!  #NoToMarcosDuterte2022,0,leni
920,no to puppet in short no to leni!,0,leni
148,voting for a woman who made me believe in building a future worth living in MANANALO TAYO  #LetLeniKikoLead #KulayRosasAngBukas #Ipana7oNa10ParaSaLahat #AngatBuhayLahat,1,leni
88,gorgeous gorgeous girls for leni   #AbanteBabae,1,leni
48,"I wasn’t really Leni at the start of the campaign. I was actually torn between Lacson and Isko because I know them personally. After this presser, I feel so blessed to have been proven right to go with VPL. #AngatBuhayLahat  #10RobredoForPresident",1,leni
683,@Politiko_Ph @tim_cook @lenirobredo The desperation of pinklawans hahaha! Don't let it get into the hands of Liberal Party where Leni Robredo belongs. Don't allow your donations be used for their political gain. Remember what these people did to Yolanda donations. Filipinos don't trust them @tim_cook,0,leni
879,"Too late to apologize, mulat na ang majority. Tapos na ang propaganda moves ng Liberals. Let people choose - respect democracy. Sorry, madam Leni, but it is what it is. Pinks, sorry but bot sorry. #NoToLeniKiko2022 #BBMSARA2022",0,leni
792,"Leni is continuing the legacy of the Aquinos that NO Marcos should return to power. And indeed this is very apparent now. She is indebted to the Aquinos, the yellows. She maybe FINK now but her soul is truly yellow. #NeverAgainToLP #BBMIsMyPresident2022",0,leni
115,Guys. May presidential survey ang tangere. I suggest you download the app. And vote for Leni Robredo. Let's beat them at their own game.,1,leni
218,Team bahay for Leni!    #AngatBuhayLahat  #KulayRosasAngBukas  #BulacanIsPink  #IpanaloNa10ToParaSaLahat #LetLeniLead,1,leni
643,"#lenilutang failed miserably on foreign policy question,  I expected a different answer from a lawyer like herself, but I guess I was bound to be disappointed knowing how shallow her mind is.) #LeniTangaSaLahat #hipokrita",0,leni
194,All my former schools from elementary to high school to university are all supporting @lenirobredo for her presidential bid. I have never been prouder. #ILOILOisPink #LeniLiwanagSaDilim #LeniKiko2022 #AngatBuhayLahat #KulayRosasAngBukas,1,leni
339,Coz you can't stop me from doing this. I'll continue to support VP @lenirobredo even after the Presidential election. Naniniwala ako na kulay rosas ang bukas! #GobyernongTapatAngatBuhayLahat #10RobredoForPresident #AngatBuhayLahat #KulayRosasAngBukas,1,leni
71,The boys are really threatened by an empowered woman #LeniLiwanagSaDilim  #SwitchToLeni  #AbanteBabae,1,leni
398,"41 days before the election, let's continue spreading pink vibes   #kakampink #angatbuhaylahat #kaylenitayo #lenikiko2022 #kulayrosasangbukas @ Molito Lifestyle Center",1,leni
921,The only hurdle this endorsement has to pass are the traditionalists who claims that women in Islam should not lead and the people who are brainwashed by the yellow/pinklawan,0,leni
338,She is not “Mrs. Robredo” to you Vic Rodriguez. She is the VICE PRESIDENT and your next PRESIDENT!,1,leni
658,The kakampinks/dilawans/kapamilyas should understand that not everyone in the entertainment industry will support Leni Robredo. I think most of them are going to vote for Bongbong Marcos.,0,leni
143,Voting Leni should mean you would vote also for Kiko. Trust Leni for choosing Kiko.  #KikoAngManokKo #LeniKikoAllTheWay #KulayRosasAngBukas #AngatBuhayLahat,1,leni
771,@lenirobredo is a fucking puppet of Liberal Party!! I knew it!  #BBMIsMyPresident2022  #BBM,0,leni
930,leni robredo cheating the rappler survey... ,0,leni
131,This is the ERA of the Filipino WOMAN. Nothing less than. #AbanteBabae,1,leni
427,"Leni and Bongbong's choice of books tells a lot about who they are, their inclinations, their preferences, their principles and how they could possibly lead the country.  Lordt, we're voting for Leni i'm not letting my vote or this country go to waste",1,leni
650,now replace vp leni robredo with bongbong marcos and everything would make sense!,0,leni
720,"Why WEF puppet Build Back Better"""" Leni Robredo is the WORST choice for President. Anyone but her.  Google: The Great Reset #Halalan2022 BBM Bongbong Marcos Manny Pacquiao Isko Moreno Ping Lacson",0,leni
943,The disgusting pinklawans are goading Taylor Swift to meet resident-elect Leni Robredo in the US. They are really fond of making sipsip to Hollywood celebrities. Eh kasi naman di nila mauuto ang mga pinoy mismo.,0,leni
124,we accompany her with prayers.. her detractors are working overtime to deThrone her.. a good person always rises above the rest!  #LeniAndKiko2022 #AngatBuhayLahat #KulayRosasAngBukas,1,leni
52,"I supported the right queens. MISS INTERNATIONAL 2016, Kylie Verzosa MISS UNIVERSE 2015, Pia Wurtzbach MISS UNIVERSE 2018, Catriona Gray  #AbanteBabae #LeniKiko2022 #QueensForLeni",1,leni
660,"At this point, i won't vote leni, not because i hate leni, minsan nga naaawa na din ako sakanya, #1 reason talaga kung bakit di ko sya iboboto, dahil sa mga kakampwet din, masyado na silang cancer, sana marealize nila na di sila nakakatulong sa kampanya ng mama nila hahaahahaha",0,leni
206,I saw her🥹 the next President of the Philippines   #Quezonduan  #IpanloNa10To  #AngatBuhayLahat,1,leni
833,Leni's link to the NPA is abhorrent. She should never be President #Eleksyon2022,0,leni
825,One of the reason why I am not voting for VP Leni is because she has so much hatred sa mga Marcos. We need a leader who is focused on helping the people instead of hating the Marcoses.   #BBMIsMyPresident2022  #BBMSARA  MARCOS IS BACK,0,leni
363,We are for LeniKiko  #Kakampink  #AngatBuhayLahat  #BoholIsPink  #TarSUREkangLeniKiko,1,leni
985,"@lenirobredo Fabricated stories. That's the talent of pinklawan, creating stories and fabricating the truth.",0,leni
182,It's a wonderful experience to participate in the movement for good governance~ THANK YOU KPOP STANS FOR LENI FOR THIS EVENT!  #KFiesta @KPOPSTANS4LENI #ATINY #ORBIT #ATEEZ #LOONA #LeniKikoAllTheWay2022 #KulayRosasAngBukas #AngatBuhayLahat,1,leni
130,Filipinas making history! ️ #AbanteBabae #LabanFilipinas,1,leni
181,Leni! Kiko!  #AngatBuhayLahat  #LeniKikoAllTheWay  #LeniKiko2022,1,leni
828,"Leni's refusal to present a drug test result, has just validated our suspicion to her, that she is nothing like a leader. Not even a good follower.",0,leni
74,What that presscon proved: Men fear strong women. #AbanteBabae,1,leni
115,She will make a good president and they will make a good First Family. Consistent in what they say and do. #KayLeniNaTayo #LeniKiko2022 #AngatBuhayLahat #IlawNgTahanan,1,leni
645,also  had  the  scarf  tied  to  hang  over  her  waist  in  the  same  leni robredo  fabric   she  is  just  so  extra ! ,0,leni
257,"If you are for #LeniForPresident, please vote for #KikoForVicePresident as well. We need them both para talagang #GobyernongTapat #AngatBuhayLahat",1,leni
319,This is why VP @lenirobredo is my President! May concrete and solid plans na agad against Climate Change. And her track record is proof that she'll be able to do this  #LeniRobredo2022 #LetLeniLead #AngatBuhayLahat #ClimateChange #LetTheEarthBreathe,1,leni
56,Anyone but marcos   No one but LENI ROBREDO   #IpanaloNatinTo #LeniRobredo2022 #AngatBuhayLahat #LetLeniLead,1,leni
79,"No other candidate can do it like leni, I repeat. #abantebabae #TaoSaTaoParaKayRobredo",1,leni
384,"Only Leni can inspire such sacrifice from people around her   Many more ordinary people share time, money, and hope to elect Robredo for president  The North Star is not Leni Robredo, but the hope for a better country for all   Ipanalo natin ‘to #AngatBuhayLahat",1,leni
948,"#DisqualifyMarcos  Why are the pinklawans so intent in disqualifying BBM when in fact, if BBM is disqualified, his votes WILL NEVER go to Madumb - instead it will ensure a landslide victory for Isko.  Congratulations!",0,leni
102,It’s nice to know that most of my co-teachers are pro-Leni. So proud.  #LetLeniLead2022 #AbanteBabae #CaviteIsPink,1,leni
202,Last night at after the BGC Walk for Leni.   #IpanloNa10ToParaSaLahat  #LeniLiwanagSaDilim  #LeniKikoAllTheWay  #AngatBuhayLahat,1,leni
732,WARNING: Everybody knows Bongbong Marcos will surely win the 2022 election.  That's why Leni Robredo will use the election to create chaos by ordering her brainwashed supporters to act like they're being oppressed or in great danger.,0,leni
18,so proud of my  #KakampINC friends who chose VP Leni Robredo and stand for the betterment  of the country and the Filipino people  #LeniKikoAllTheWay2022  #AbanteBabae  #Ipana10NatinParaSaLahat,1,leni
67,We’re about to make May 9 the new Women’s Day. MARK IT DOWN. #AbanteBabae #LeniRobredo2022,1,leni
190,We deserve a better future.  We deserve good governance that actually cares about its people. We deserve a leader that is for the people.  We need President Leni Robredo and  Vice President Kiko Pangilinan  #LeniKikoAllTheWay2022 #IpanloNa10ToParaSaLahat #AngatBuhayLahat,1,leni
666,Can you believe this mainstream media posted 13hrs ago featuring their idol leni robredo and got a zero engagement?..Could it be that netizen are fed up of this robredo corny stunts..??.,0,leni
78,The last man standing is the woman who stood in spite of it all! She is a strong woman who has overcome battles most can't imagine. #LeniKiko2022 #AbanteBabae,1,leni
44,so happy that lot of my straight friends are switching from BBM to LENI after reading this. #SwitchToLeni #AbanteBabae #AngatBuhayLahat #LeniKiko2022 #IpanaloNa10ParaSaLahat,1,leni
983,Typical loose &amp; delusional pinklawan. Thinks highly of themselves &amp; their choice is the “moral” one.,0,leni
156,Boracay's White beach will turn PINK.  Mark your calendars. Get ready for some fun. Let's show our all-out support for Leni Robredo and Kiko Pangilinan.  #KulayRosasAngAklan  #KulayRosasAngBukas  #AngatBuhayLahat  #LeniKiko2022,1,leni
795,I am a CPA but my vote is not for Leni Rebredo.  #BBMIsMyPresident2022  No to #LetLeniLead  I stand with Bongbong Marcos.,0,leni
885,"Great move for a group whose battlecry is Freedom of Speech, suppress everyone who maligns your candidate. The cringe is real. Your candidate will never win.  #yellow  #pinklawan  #dilawan  #FreedomOfSpeech  #Halalan2022 #Elections2022",0,leni
953,@ivykrabye @hanssolo16 @ligaya2021 @rey_tesoro That’s your analysis? That’s your basis? That’s your science? Omg. So its true. Leni Robredo’s all-natural IDIOTICS are transmissible … kwawang pinklawan fans. You’re doomed.,0,leni
845,"The youth are the future of the Motherland, so they say. And the Filipino youth have spoken: they want puppet, dictator and fascist Vice President Leni Robredo out!  NAGKAKAISANG PILIPINO #BBMSARA2022  #UniTeam2022",0,leni
63,"“There is something more dangerous in this world,  than a humiliated man…a woman” #switchToLeni #LeniLiwanagSaDilim #abantebabae",1,leni
216,volunteers for leni  #AngatBuhayLahat #GobyernongTapatAngatBuhayLahat #RepublikaDos,1,leni
87,THIS. IS. PRESIDENT. LENI. ROBREDO.  #KayLeniNaTayo  #PiliPinasDebates2022   #10RobredoForPresident,1,leni
76,"Ladies, remember that we can always blaze a trail instead of going to the well-worn path of societal gender roles.  #BosesNgCOMMunidad #AbanteBabae",1,leni
270,THIS IS GOOD! #AngatBuhayLahat #LeniKiko2022,1,leni
329,"proud of myself! social anxiety didn't overwhelm me and I enjoyed the rally! legit na ang pagbabago naga tuna saimo, so let's vote wisely and choose leni.  #AbanteMasbate #AsensoMasba10yo #MasbateIsPink  #AngatBuhayLahat",1,leni
120,"(4/4) And although her burdens are going to be great, she has a lot of people behind her, ready to save anyone, and everyone. I believe Leni can save, even the trolls.  #BoholIsPink #AngatBuhayLahat #KulayRosasAngBukas #LetLeniLead #LeniKikoAllTheWay #IpanaloNa10To",1,leni
130,"Just when I thought that I am the only pink sheep in our community, but it turns out that we are so many. #BoholIsPink #TarSUREkangLeniKiko #BohoLeniKiko #AngatBuhaylahat",1,leni
69,"I assure you, this will just make Filipinos fight even harder.  #abantebabae #LeniwanagSaDilim",1,leni
706,@pinoyanghang @dodypena3 We do not need another religious leader like Leni Robredo. Too many religions/ sectors already. PH is very open to that. We are all know/aware of that. Not to mention spanish occupation for over 333 years.,0,leni
216,volunteers for leni  #AngatBuhayLahat #GobyernongTapatAngatBuhayLahat #RepublikaDos,1,leni
184,"Little did I know that it would get far worse, but also how much hope would return in the form of multiple shades of pink.   Even with hope so close, we can’t afford complacency. Let’s keep going. Para sa bayan, para sa ating lahat. #LeniKikoAllTheWay #AngatBuhayLahat",1,leni
122,You can't put a good woman down. #AbanteBabae #LeniWalangAatrasan,1,leni
91,"Leni Robredo, first of her name, mother of PH, protector of the WPS, keeper of water, earth, and sea. Charot. #AbanteBabae #LetLeniKikoLead2022",1,leni
196,"You really do miracles VP Leni and I witnessed a lot today! Was really overwhelmed by the experience! I just want to cry it all because it was so worth it! We love you VP @lenirobredo, sabi nga po namin, babawi kami! #TanglawLagunaRally  #AngatBuhayLahat",1,leni
787,@cnnphilippines I'm from ARMM I voted for one highly unknown senator candidate to test the integrity of the COMELEC. I never even voted Leni Robredo. A day morning that senator was zero in our province. COMELEC is a commission full of misconduct and evils.,0,leni
141,I am voting for my future self!  #LeniKiko2022 #KulayRosasAngBukas #AngatBuhayLahat #IbotoNa10Pilipinas #IpanaloNa10ToParaSaLahat,1,leni
