text,label
"my cat has made his way over to watch, too. #demconvention #joebiden HTTP",None
"this is the night elizabeth warren became president.

#demdebate",None
@USER @USER @USER @USER @USER @USER @USER @USER personally i’m glad to see people protecting their fellow mans property and this proves your snowflake agenda of defunding the police is a joke - #trump2020,Against
"@USER young voters. we need the support of young voters to help save the earth.  you heard trump say that he got rid of environmental regulations to make cheaper cars.  biden wants to take action to save the earth. please get involved, this is your planet,",Favor
"@USER @USER @USER ^^^ proof that trump derangement syndrome is real. #tds #orangemanbad #democratshateamerica don't trust democrats. those #metoo hucksters, #blackface hypocrites, and everything' is racist clowns.

democrat ideology is a distraction &amp; self-destructive. #blexit paw patrol #kag HTTP",Against
@USER @USER @USER delusional old hag in 8 weeks we choose america and freedom over socialism! #trump2020,Against
biden harris 2020 election restore the soul of america usa t-shirt biden harr... HTTP,Favor
"according to docs reviewed by nytimes, an industry group representing the world’s largest chemical makers and #fossilfuel companies is lobbying to influence us trade negotiations with #kenya, #africa’s, to reverse its strict limits on plastics.

#biden2020 HTTP",Favor
@USER fat fake flopper. look like a james harden level flop. #maga #kag,Against
@USER never will we forget that's why we won't give biden an inch when he is president.,Against
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER i don’t see this kind of loyalty and support for creepy biden. #trump2020,Against
@USER  please follow me back...#maga 🇺🇸♥️🇺🇸,Against
"@USER @USER it's an attempt to sway the religious minded q followers away from the movement . but their arguments are so bogus. easy to poke holes in.  they infiltrate, win your trust, then divide.  we are wiser. #wwg1wga",None
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER good morning!  happy friday! following all and rt’d ✔️💙☮️. #votebluetosaveamerica,Favor
@USER @USER people who support trump age terribly,Favor
absentee ballot and vote by mail are the same thing just like the aca and obamacare are the same damn thing. hope i didn’t just blow your mind. vote. #vote #votebymailearly #votebymail #absenteeballot #savethepostoffice #savethepostalservice #votebymail2020 #votebluetosaveamerica,Favor
the sexual tension between gayle king and joe biden is palpable #demdebate,None
"""i am a black woman..."" lots to think about here also. #democraticconvention #demconvention",None
"@USER @USER @USER @USER @USER #abcnews
@USER - the #media vis-a-vis correspondents, anchors, reporters, etc., must call out politicians &amp; surrogates immediately when they fillerbuster lie omit &amp; stretch the truth! #2020election #voteblue HTTP",None
@USER @USER the virus came out of wuhan please be quiet we dont need anymore cnn news from you #trump2020,None
"elizabeth wanted to be clear that she’s still very much in. 

and so am i. 

#democraticdebate",None
there’s a reason i didn’t watch the debate last night and it’s because i didn’t want to watch two senile shitbags argue over my future. that being said i will reluctantly and unfortunately be voting for biden #debates2020 HTTP,Favor
"@USER does this mean hunter and your brother and all biden family ties to global corruption and tax evasion, laundering and sex trafficking will be sorted out?",Against
@USER @USER @USER but if you want to go there... trump would love nothing more then to reboot the economy. the democrats refuse any goverment aid or to reopen parts of the economy because then trump might look good. shows alot about the people you look up to,None
"okay democrats, massive throngs of people gathering in place for hours, shoulder to shoulder, no social distancing, day after day, all across the country, with your full support.

so is it okay to assume we're all fine with in-person voting on election day now? #2020election",None
i won’t vote for ew or bernie in primary but will vote for either in the primary.  but ew looks bad here.  #demdebate,None
"@USER @USER from what i understand, if biden is elected, we will. if trump is elected he wants to make this windfall a gift. #trump2020 has always kept his promises. #trump2020nowmorethanever #maga #walkaway #trumptrain #follo4follo #kag #freedomofspeech #buildthewall #voteridnow #freedom",Against
"i’ve watched my fair share of convention speeches, and biden’s acceptance speech was easily one of the best i’ve ever seen. same tier as ted kennedy’s “dream shall never die.” he knocked it out of the park, and did much better that i expected. #dnc2020 #demconvention",Favor
@USER proud to be a bully? #maga HTTP,None
"“power always thinks it has a great soul and vast views beyond the comprehension of the weak; and that it is doing god’s service when it is violating all his laws.” ~
#presidentjohnadams 
( letter to thomas jefferson, february 2nd, 1816 )

#votetrumpout * #votebluetosaveamerica HTTP",Favor
"biden quips to fox news he decided on vp, campaign says it's a joke.

#joebiden in reality has no idea if his handlers have chosen his vp running mate yet. this is embarrassing. democrats are deranged.

HTTP",Against
#warren and #bernie supporters going after each other will benefit no one but the centrists like biden.  though we may disagree on which one would be a better nominee let's get some perspective #demdebate,None
i’m with james corden on this. response to @USER speech     @USER @USER #ridinwithbiden #fucktrump HTTP,Favor
unauthorized 'biden-harris' light projected on terminal tower by united steelworkers union ahead of debate HTTP,Favor
@USER it's always a close race between who are the absolute stupidest voters: american democrats or canadian liberals. tonight democrats pulled ahead with this primary as he joins the ranks of #todaysdemocrats #trump2020,None
"@USER hay, dummy... no matter who dies in any state, that is on you. this is your country, remember? you are responsible for the good and the bad. new yorks deaths are your deaths, along with the other 160,000+ on top of that. @USER is a far better leader.
#votebluetosaveamerica",Favor
@USER focus on #gotv efforts. join the biden campaign or a local one and volunteer. so many remote opportunities you can do from your own home. make sure your circle of people is registered and make a plan then encourage others to do the same in their circles. #votebluetosaveamerica,Favor
"@USER “this is our moment.

this is our mission.”

#biden2020",Favor
@USER no third choice. i choose america #dumptrump #bluewave2020,Favor
unbelievable. if it’s #blm then its okay? but bc it says “police lives matter” its graffiti and trumps fault ⁦@USER⁩ #trump2020 HTTP,Against
"@USER thank you mrs. peretti...
thank you mrs. peretti!!!
your time is up mrs. peretti...
thank you mrs. peretti!!!
#democraticdebate #demdebate HTTP",None
"q100 days. 🇺🇸🎊#trump2020 #trump2020landslidevictory  #trumpnowmorethanever2020 

#100daysdemocratswaterloo get this trending!

#trendingtopic 
#trend2020 
#trendnews 
#trendnews HTTP",Against
"@USER don't bother. you're irrelevant. even more than in 2016.

#demconvention2020 #democraticconvention #demconvention HTTP",None
"@USER if i were biden i'd agree so that neither trump nor his followers would have anything to bitch about. 
of course trump should also be drug tested.but he'd never agree to that.",None
"the #left wants: get rid of the nuclear family and adhere to rigid state controls on every aspect of life

#trump2020",Against
"the dnc are such cowards, how many likes and rts can we give to our heroes in uniform? 🇲🇾🇲🇾 #dnc2020 HTTP",None
"the slight smug smile on biden's face whenever trump talks is giving me so much life. there are things i don't like about biden, but he is not going to take any shit from trump and i love it love it love it. #debates2020",Favor
"i’ll probably end up bashing my tv during #dnc tonight, these lunatics!",None
"@USER needs to walk in to tonight’s debate and introduce himself as “i’m joe biden.  i was born and raised in scranton penn, and i believe in hard honest work.    i too believe in paying my share of my income taxes.”.",Favor
"@USER thank you @USER no state in violation of federal law should receive federal funding! dems are trying to steal the #2020elections say no to sanctuary policies, no to draconian lockdowns and no mail in voting!!!! #nomailinvoting #kag2020 #trump2020 HTTP",Against
"@USER @USER @USER democrat mayors and governors are allowing the mayhem. biden supports democrat mayors and governors = antifa = blm = terrorists = joe biden's america!!
you lose!!
#trump2020 🇺🇸
#wewillwin",Against
the #kindness is the point HTTP,Favor
@USER @USER @USER @USER is communist- lived in russia! @USER supports the anarchists &amp; destroying co to rebuild as socialist. research past news. vote red across the board. @USER @USER @USER @USER #oann #maga #kag2020 #denver #colorado #coloradofires,Against
i'll take biden over bloomberg any day. #demdebate,Favor
@USER #votebluetosaveamerica you all vote,Favor
@USER just another company chased out by #democrat run state. #culp2020 to save wa. #redwave,Against
"@USER like satan made eve believe that he was her friend when he told her to eat the apple from the tree of knowledge, trump, likewise asks us to trust that he has our best interest in mind.  leave the apple on the tree.  #voteblue",Favor
"report: biden set to announce v.p. pick this week.

action: tell @USER america needs that pick to be @USER.  

#warrenforvp #biden2020 

HTTP",Favor
"@USER i decided to spill the wealth, blood and gold but i helped clean it up??? #beenie2020 #debatenight",None
"me thinks she's lowballing at 37... 😮

#wwg1wga #trump2020 #phonykamalaharris #sleepyjoe #sayhisname HTTP",Against
"@USER same. every time i hear our amazing. bad ass, huge hearted president speak, when i see the children he is saving i cry. he is restoring this beautiful country back to the was it was intended to be. he does this for all americans, every color, shape and size. #wwg1wga #trump2020",Against
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #trump2020landslide #kag
only you can prevent #democratdefecationapertures
#voteoutalldemocrats
san francisco’s streets so filthy that infectious disease expert has compared sf to dirtiest slums in world
HTTP

HTTP
rampant crime, homelessness",Against
"@USER @USER she puts “black women” in her username as if we’re a monolithic crew 😂 
and that’s the problem already, the dnc already counts on poc to vote blindly for dems so they don’t have to do jack sh*t for us.

she should change that b*tch to “this black woman’s view”
#2020election",None
"since candidates spit stump lines to their base and the audience already has their mind made up, #debates should be eliminated from the process.

they are a waste of time and fuel the fire of hate.

#election2020 #trump #biden",None
biden &amp; trump debating tonight &amp; listening to them go back n fourth could make my brain melt between their giberish &amp; lies.,None
we the people. all the people. #bidenharris2020 #theuprising #dnc2020 HTTP,Favor
"HTTP
to my 18+ american friends pls make sure ur registered to vote so we can get trump out of office",Favor
@USER i like joe but kamala would have torn trump apart.  says a lot about our world that she’s not the one up there debating him.  still i hope for the sake of america that biden wins.,Favor
biden committed to choosing a female vp #demdebate,None
@USER @USER @USER @USER @USER @USER @USER republicans are the ones doing it. you just showed an example how you said its a small percentage who are kkk members but you blame every peaceful protesters to the looters.hypocrite and  trump couldn't even condemn white supremacy!,None
"@USER @USER amen
he is like that one friend who will do anything for you but always says something crazy &amp; gets you in a fight. still you can't help but love him!
-god bless donald j. trump‐
#trump2020",Against
"@USER biden let america know what a chump he was. americans don't want a coward running the show. biden bowed to trump, biden will bow to the entire world. we will be walked all over",Against
"why are people casting votes for #berniesanders is he on the ballot or something?

#demconvention #dnc2020 #democraticconvention #democraticnationalconvention",None
#millionairebernie with his three homes screaming and gesticulating about the wealthy is... rich. #demdebate,None
"he wears a rosary around his wrist in memory of his son, he's not wired you bat shit crazy fools. #bidenwon #joewired #debates2020 HTTP",Favor
"@USER @USER thank you, mr. president... #americafirst #kag #trump2020 #lawandordernow #teamtrump",Against
"@USER the humanity, hope, leadership, and character exuded from the #demconvention made me proud to be a american once again.  also i cried too many times to count.",None
had to turn down a new apartment since they placed a biden/harris sign out front.  sucks.,Against
".... did..... did bernie just say he wants to work with republicans!!?? bernouts are going to lose thier ever loving.... talking point, as they accept that working with republicans is now good, actually. #demdebate",None
"@USER a very good friend of mine who's very popular, is a vietnamese immigrant who told me he doesn't know a single asian who will be voting for #joebiden.
he is a great american and absolutely despises all things socialist and communist .",Against
i’d vote for a candidate who pledged to provide doors on the bathroom stalls and shower curtains at camp bullis. it really is the little things. #democraticdebate,None
"we've had it up to our back teeth with corruption, lawlessness,  rioting, looting, burning, smashing and liberal #democrat incompetence. #trump2020 HTTP",Against
if he says ‘binders of women’ we all take a shot #democraticdebate,None
"love senator john kennedy!!

even google can't find #joebiden some days🤣👍!

#tucker",Against
"the #republican convention will feature racists, anti- #lgbtq activists, and con men. and that doesn't even count the triple threat president @USER #rnc2020 HTTP",None
"@USER watching you all chase a bunch of misinformation is fun. you are totally unaware of what is happening. your politicians got caught in the worst political scandal ever. and the things you focus your hate on is quite humorous.
#trump2020
#maga
#wwg1wga
the best is yet to come",Against
@USER @USER @USER i'm #ridinwithbidenharris and i #vote to #dumptrump #trumpgenocide #trumpgolfsamericansdie #trumpliedamericansdied,Favor
i lol every time i hear build back better! they wish they had make america great again. hahaha! #maga #buildbackbetter #demconvention #demconvention2020 #democraticnationalconvention,None
"can #joebiden get through one speech without mentioning his deceased family members? one new twist: biden now says trump calls his deceased son beau a ""sucker"". shameless.",None
they don’t want this man to keep exposing the pedophilia and child trafficking the elites want him dead. #saveourchildren #qanon #thegreatawaking #q #newage #pizzagate HTTP,None
"#trump2020’s middle east achievement 

first israel muslim country peace accord in 3 decades accomplished by @USER not #obama 

#saturdaythoughts #voteredtosaveamerica #promisesmadepromiseskept #donothingdemocrats #votedemsout 

HTTP",Against
"1000 boats showed up for the trump boat parade on lake hamilton in hot springs, arkansas today!  #redstate #maga @USER @USER HTTP",Against
jacquelyn brittany nominating #joebiden is everything! ❤️,Favor
@USER @USER @USER @USER how many black people killed black people? the whole raciat narrative is completely blown out of the water when you look at the numbers...but dont let that stop u from looting and arson..#trump2020,Against
@USER thank you for your leadership during these unprecedented times. your efforts have been welcomed.  #votebluetosaveamerica,None
@USER “we can make them whole.” what does that even mean? #demdebate #covid19,None
@USER @USER you missed lgbqt                                       ❤️🧡💛💚💙💜🤎🖤🤍.                   #veteransagainsttrump #werespectourvets #votebluetosaveamerica 🇺🇸,Favor
@USER + 4 more years  #maga respect my president HTTP,Against
"@USER aww the old parson aman of race to hope people think your not as racist as you truly are!  hahahaha why today why not 3,2,1 years ago 🤔 oh ya #electiontime #donthecon #fakenews #pardon4votes #votebluetosaveamerica #foxnews #fakepresident",Favor
i stand with trump #trump2020 HTTP,Against
@USER @USER @USER i'm not rich and i love him too. #trump2020 #maga,Against
@USER @USER @USER i'm voting just not for biden. if my green vote hurts biden that's not my problem as i'm not trying to help biden win. lol it's almost as if you think we have the same goals. HTTP,Against
"court says epa erred in blocking agency grantees from serving on its boards HTTP

#impeachtrumpagain #votebluetosaveamerica",Favor
@USER there is literally no point to this article. it provides no new information and regurgitates useless sound bites and narratives. the memo: the hill got lazy with this one.                                                        #votebidenharris2020 #voteblue2020,Favor
"@USER @USER racist @USER is the #maga virus that's destroying the country and @USER is the vaccine 

 #votebluetosaveamerica #trumpliesamericansdie 

HTTP",Favor
looking forward to being in the candidate spotlight with the tennessee democratic party and telling them about our fight to flip the last republican-held senate seat in davidson county! #voteblue2020 #tenleg HTTP,Favor
"i understand that some democrats might not enjoy it, but i appreciate the gesture of allowing #nevertrump republicans speak to the dnc tonight. we are with you in this mission. thanks for having us. #bidenharris2020",Favor
"@USER @USER don't be distracted by trump's end stage antics.none of it matters.they are the poisonous lies of a flailing man, facing a failure he can't divorce or file chapter 11 on.we must vote in overwhelming numbers.we must end this failed experiment. 
#consequencesfortrump 
#biden2020",Favor
"in case anyone is not clear on my commitment😏...lol

#bidenharris2020
#demconvention
#d20
#wrightforbiden
#ridinwithbiden 
#mvpharris
#vadems 
#dpvadelegate HTTP",Favor
"@USER it's time to come to the realization that trump's only interest is his re-election &amp; that trump couldn't care less about anything or anyone else. ""trump will say &amp; do anything"" he thinks will secure his re-election, even endangering other people's lives.
HTTP",Favor
why is trump debating the narrator fuck lmao #debates2020,None
"major themes of the #demconvention: covid-19, the economy and black lives matter

biden on police reform: ""i may be kidding myself, but i think people are ready... most cops are good, but the fact is the bad ones have to be identified and prosecuted and out. period.""

#nexstardc",None
"my #trumpcult aunt told my mom that celebrities are vampires killing children to drink their blood in order to stay young. 
what in the actual fuck is wrong with these crazies? i told her to lay off the youtube. 

#votebluetosaveamerica",Favor
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER thank you ben! let’s see the #bluewave!!!,Favor
"oh, no, does mayor pete not know what decriminalization means or what is on his own website? #demdebate",None
@USER @USER these are the most immature idiot protestors i’ve ever witnessed. they are unbelievably annoying. i hope they keep it up because every time i see this i know they are creating more votes for trump. #maga #trump2020,Against
"@USER @USER @USER @USER #lyingelise how is the #cocaineconvention? have you scored any blow yet? hey, do a #guilfoylechallenge. that would be fun!!! #votebluetosaveamerica",None
@USER must be another dementia moment. what he ment to say was when @USER whoops his ass in november. he’s going to keep making america great. #trump2020 #maga,Against
"@USER @USER @USER @USER @USER @USER @USER nothing has been disproven, only delayed!
do you ever ask yourself, why biden/harris are the candidates?
both were polling badly towards the end of 2019.
news broke on hunter and suddenly it's election interference to investigate?
really!?? 👇🤔👇HTTP",Against
@USER @USER trump is a draft dodging coward who betrayed our troops.,None
"trump nominated for nobel prize third time, then biden gets nominated to... HTTP",None
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER i'm following back at twits desecration! 😡

twitter knows we are strong together. 

#unitednotdivided 
#wwg1wga 
#trump2020nowmorethanever HTTP",Against
"@USER i’m sorry but...when was this trump’s fault...stop watching @USER...he isn’t racist he’s given minorities in this country more jobs then  ever before...the economy is growing now, and since cnn doesn’t tell you this he has made 4.8 million jobs...#trump2020 #stopfakenews",Against
"@USER @USER he just met with whitmer who, delivered the dnc response to sotu, is very popular in michigan,  very articulate and ready day 1 for presidency if needed. thinking she may be the sleeper pick and would be a popular one with many for #biden2020",Favor
@USER @USER take the red pill! #brexit #trump2020,None
"@USER @USER executive orders don't mean anything. trump is a failed leader and possibly a felon. his days in office are coming to an end

#biden2020 #votebluetosaveamerica 

HTTP

HTTP",Favor
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER i like trump because i don´t like wars. du you loke a president who starts wars?
#debates2020",Against
"thank you, mr. president, iranians love you, if you continue the project of overthrowing the mullahs, you will become a legend as someone who changed history

#savenavidafkari‌ 
#اعدام_نکنید #آزادشان_کنید
#kingdomwithpahlavi @USER @USER #trump2020 #maga #trump HTTP",Against
"what's up party people!?
#trump2020 ❤🤍💙🇺🇲 HTTP",Against
maxwell HTTP,Favor
"the fuck? did klobuchar just mutter ""in kobe's name?"" black people don't like you, klobuchar. #demdebate",None
@USER @USER all but guarantees trumps re-election with a super majority. #maga,Against
"@USER get lost.  
trump is a criminal &amp; a traitor.  

when biden has killed over 200k because he failed to lead, or when he has sold out his country to putin, lied &amp; cheated his way into the wh, destroyed america's standing, bribed dictators, lined his own pockets... then you can talk. HTTP",Favor
"has there ever been an incumbent running a more negative campaign? every time he opens his mouth it's biden biden biden, what is 45 running on? what does he have for the next four years?",None
trump loses control at rnc with mail-in-vote conspiracy meltdown HTTP,None
nobody would have health insurance if @USER gets his way... we would have health care. #demdebate #democrats2020 #demdebates #democraticdebate,None
"i'm an atheist, single man, who's politically independent. 
i always feel like republicans never want my vote. all their messaging: ""god god!!!"" ""family! families!"" ""if you don't worship my god, and don't have a family, you are a demon on earth and an enemy!"" #rnc2020",None
"🇼 🇴 🇼❗ when #trump gets rolling, the #lies come fast and furious, and it takes paragraphs to detail them. read this fact-check of his #rnc acceptance speech❗
(link)HTTP",None
"HTTP
there are signs iowa may be competitive again. deep concerns about the economy and dissatisfaction with trump's handling of the coronavirus have changed dynamics of the race. several recent polls have showed a close race between trump and joe biden.
#biden",None
"ppl are hoarding tp, hand sanitizer etc. setting up make shift hospitals, quarantines. ny is shut down, curfews, no flights into our country from anywhere basically but, @USER @USER is the existential threat to america. ok. all i gotta say 
#trumppence2020 #demdebate",Against
"as a national delegate, i am proud to partner with @USER to convene latino leaders from
across the country at the virtual democratic convention series event on thursday, aug. 13 at
2:00 p.m. et. register at HTTP",None
@USER biden: what is your plain to get unemployment down to about 4%?,None
@USER the silent majority must reign!!! we gotta get out &amp; vote!!!! get everyone you know to vote!!!! #trump2020 ❤ 🇺🇸🙏🏼 #trumppence2020 #sleepyjoe,Against
"@USER imagine being like this? i’m so glad none of my family &amp; friends are like this. 

these people are gone. i would actually feel sorry for them if they weren’t attacking toddlers. 

#trump2020",None
@USER open america! #democrats governors love lockdowns to keep unemployment high to blame trump to win elections.  they hate america and are destroying america and her people.  #voteredtosaveamerica2020 #trump2020landslide #trump2020,Against
hoping for a productive debate tonight. a win for our country is for bloomberg to be stopped. no racist and sexist billionaires please! #banbillionaires #wealthtax #demdebate,None
"@USER @USER joy needs to stop calling herself a christian. clearly if you fall for the false narratives and support any modern democrat you are no christian. their entire platform is now an extension of vile marxist ideas. they need to be fought, not coddled. bishops be strong. #trump2020",Against
"@USER @USER and who brought this all about, eric?!?!? @USER 

cured your #tds yet? #maga #trump2020 HTTP",Against
@USER more unacceptable lies from the #dnc #democrats #joebiden,None
cant wait to watch biden own this debate,Favor
"@USER @USER bullshit. we knew about the virus in december.

#not_a_democrathoax
no innocent man ever held back documents &amp; witnesses that could clear him.

#resistlyingdonnie
#votebluetosaveamerica
blind patriotism isn't patriotism, just dumb.",Favor
"all these protest are getting old. seriously, the looting, rioting, and the tearing down of major cities. what are these morons trying to prove? it is justifying the deaths of certain black people. i’m told, “this is what people do”... lol... 🤦‍♂️.... #trump2020",Against
"i’m so glad “call the police” is trending because it truly shows what 🤡🤡🤡 you blm/social justice activists are... 

you’ve burned down peoples’ businesses/livelihoods,looted&amp; killed many people(including black americans-david dorn, italia kelly, dave underwood,etc)
#trump2020",Against
"@USER never had this kind of violence, hate and division.
#trump2020",None
"hypocrisy at it's finest. you just negated any high ground you thought you had by saying.. i'm not funded by pacs and billionaires because they haven't offered....but if they do, by golly, i'll take it!
#demdebate HTTP",None
"@USER @USER @USER isn’t it funny, they sell on fear that trump won’t leave office if he loses and yet she wants joe to never concede.  just when you think the left can’t get any more hypocritical they surprise you. #maga2020 #trump2020 #kag2020",Against
y’all remember pinky from the ice cube movie “next friday “? the dems were pinky last night and ag barr was craig.   “who sent you?”... “shut up!! say another word!!”  were they asking questions or did they just love to hear themselves speak?  #trump2020,Against
@USER and once again #america is #rejecting you. just go back to #russia or #venezuela they need your leadership. #trump2020,Against
"watch live: trump, biden debate for first time HTTP",None
"@USER @USER no way! i have it

biden 64

trump 24

joe the mechanic 32
(joe does his own numbers)",Favor
"“we don’t need a tax code that rewards wealth more than it rewards work.”
@USER  #dnc

yes",Favor
democratic national convention: democrats formally nominate joe biden as their us presidential candidate #demconvention HTTP,None
@USER @USER @USER lets go south carolina. lindsey going to take your #civilrights #healthcare #votingrights #jobs #votebluedownballot #southcarolina #debates2020,Favor
anyone know where i can purchase #evalongoria dress from the #dnc2020 would love to get it for my wife. HTTP,None
"breaking news: trump has named proxies to debate skeepy joe 

#maga #sleepyjoe HTTP",Against
lock up @USER not the postal service .. #trumpvotersuppression  #savetheusps #voteblue HTTP,Favor
"joebiden gained 3,943 twitter followers in the last 6 hours, for a 0.0626% increase, with a current count of 6,302,486 followers.
#2020election",None
"@USER
way to bring attention to an important issue. #blackwomen
#votebluetosaveamerica 
#americaortrump 

biden under pressure to shatter ‘cement ceiling’ by naming a black woman to be his running mate
by vanessa williams and sean sullivan

HTTP",None
"#demdebate @USER why did you and your kkk friend senator byrd, lynch justice clarence thomas",None
i’ve been accused of being a terrorist and this pic was used as the evidence #qanon HTTP,None
"its all happening right in front of you and you're too busy burning a trashcan to notice.

#globalreset
#endoftimes 
#endofcapitalism
#trump2020 
#distractions
#marxism 
#collectivism HTTP",None
minnesota nonprofit with $35m bails out those accused of violent crimes HTTP,None
"@USER is having a good laugh. 
so are the rest of us. 
@USER is a buffoon. 
#debates2020",None
"@USER trump/republican will not be messing with the mail. he stated this would happen, and sure enough it is. harris/biden/pelosi/ schumer are the cause of this mess. no surprise!",Against
"oh god

don't tell

@USER

#trumpisacompletefailure
#trumpisalaughingstock
#trumpisatraitor
#votebluetosaveamerica
#resist
#portlandstrong

""trump’s rnc acceptance speech draws less viewers than biden's address""  HTTP",Favor
bitch you only date black men and you support trump... wtf if wrong with you?,None
ima take a shot every time biden stutters tonight,Against
food fight at the nevada corral #demdebate #democraticdebate #bernie2020 #warren2020 HTTP,None
"@USER we can't afford the @USER anymore.

the cost?

150,000 dead.

a wrecked economy.

and so much more...

#bluewave 
#bluewave2020 
#votebluetosaveamerica2020 
#votebluenomatterwho 
#votebluetoendthisnightmare",Favor
the devil is working very hard through kanye west! HTTP,None
"@USER @USER why don't you condemn the marxist domestic terrorist groups antifa/blm- why waste you dang time on ""qanon""??!! @USER #kag
HTTP",None
"@USER do you have any idea how full of crap this is? you russia loving traitor! go back to moscow and stay there... 
#biden2020 HTTP",Favor
desperate loser cultists are on the HTTP,None
here to save the day: msnbc lauds ‘presidential’ biden’s ‘best night’ ‘at the top of his game’ #demdebate HTTP,None
@USER . . . and still nothing accomplished. . . #joebiden,None
@USER wow! assholes do come in all colors and genders!🤨 #trump2020,Against
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER following several new #patriots! need a follow back from @USER,
@USER, @USER,l
@USER,
@USER, and
@USER. #patriotsunite #trump2020 #wearetrump",Against
"just think if some of these people spent as much time working jobs and helping to get america going again as they spend protesting over faux outrage... 

if you can protest, you can vote in person.. 

i said what i said.. 

#trump2020",Against
"7 rhode island men arrested in rape of 16-year-old girl; 1 suspect on loose, police say | fox news

#maga 
 HTTP",None
@USER i feel the same! i want to hear biden. but i loathe the sound of trumps voice.,Favor
prepping for the democrat debate tonight. 🙄 #democraticdebates HTTP,None
"can joe biden and/or bernie sanders please be america's last boomer (adjacent) president?

also, can joe biden and/or bernie sanders please be america's ... president? #votebluenomatterwho",Favor
@USER but you are going to cut payroll tax and biden had done a reversal over the years. it's about today not yesterday. stock market don't create jobs the stock market don't put food on the table. #votebluetosaveamerica #votebymail2020 #imwithjoe,Favor
it makes me angry that i'm here across the globe watching this happening and seeing the connections. it's terrifying. and i can't do anything about it. all i can do is begging everyone to vote. vote trump out. please. for our future. for your future.,Favor
"@USER 
@USER
@USER 

come on! get organized!

every #trump ‘#pressconference’ (aka #campaignevent) ..

&amp; every ‘#rally! ..

should be followed immediately by a senior
#democrat holding a 
news conference to 
#settherecordstraight!

#2020election #toobigtorig",None
"liberals must think the military is stupid. there has never been a president that loved and respected the military more than trump. 🇺🇸 🇺🇲 
#fightback #wwg1gwa #patriotprayer #freekylerittennhouse #godwins #god #trump2020 #vetsfortrump #veterans #woundedwarriors #patriots",Against
@USER @USER all in for biden,Favor
even if you destroyed our once-beautiful rose garden — it’s still our house that you cannot use for your political gains. #rnc2020,None
join us. perhaps you may be able to help solve a mystery. #demconvention HTTP,None
joe biden has become the official democratic presidential nominee. before this point he was the presumptive democratic nominee. #demconvention,None
@USER @USER how are you researching votes that haven't been cast yet? #fuckcreepyjoe #trump2020,Against
what kind of government wants to spend 2billion building an unnecessary new #fbi bldg during a pandemic instead of pay #unemployment checks for $600. give up? a government run by #superrich #gop members who want to keep u down. if you like this - support #trump. it will continue.,Favor
@USER full of lies! #dnc no one wants a hussein third term!,Against
"hey resisters, starting over again hopefully a lot of you will remember me ........any help would be appreciated ...

i hate trump like its my full time job !!!! 

#vivatheresistance #ridenwithbiden #votebluetosaveamerica",Favor
fuck donald trump. fuck you fuck you fuck you,Favor
@USER @USER @USER @USER 🤣🤣🤣 you better pack your bags. it’s gonna be a loooooong 4 more years for you snowflakes. #trump2020 #4moreyears HTTP,Against
"red wave coming

#redwave2020 #trump2020 

 HTTP",Against
@USER no i think the debacle of 2016 was the worst and most corrupt election it was interfered by russia and you’re trying to do it again this year that’s why you don’t want paper votes because you can’t get into machines. we’re not stupid! no voter suppression #votebluetosaveamerica,Favor
"#demdebate ffs.  ""would you appoint a woman as your vp running mate?""  yes, let's include the women as a strategic asset, you know, rather than the person most qualified",None
"@USER @USER elizabeth warren brought a 10 blade to the stage tonight!

she is amazing!

#debatenight #debate #warren #warren2020 #democrats2020 #democraticdebate #senatorwarren @USER #votethemallout2020 #votebluetosaveamerica #votebluetoendthisnightmare #votebluetostoprussiasgop",Favor
"@USER @USER let me try to imagine this:
""and besides...um...i don't know...the thing is...listen...i mean...for over a hundred years...why is it that...um...that was a joke...i got hairy legs...here's the thing...you, you know the thing.""
#biden2020 HTTP",None
@USER #joebiden you know your suffering from #dementia that's why you can't spell or talk you just slur .👇 welcome to your new and approved mental ward .👇 HTTP,Against
"@USER  if you  and president trump were playing chess.... yesterday’s executive orders would be check. nov 3, 2020, checkmate! then... next 4 years are all going to be like the 2 minute warning in this game... @USER winning! ❤️🇺🇸❤️🇺🇸 #trump2020 ❤️🇺🇸",None
@USER @USER @USER i’m really embarrassed for @USER ‘s comments....zero facts........zero research....100% emotion.  that’s how you respond to a serious issue?  go vote for your sleepy joe.   #trump2020,Against
@USER @USER @USER following the rnc directive to gaslight using china again today. #lyinghypocrite #votebluetosaveamerica,None
"@USER hey, how's your son @USER doing?
 @USER is going to do a drop during your rnc kick off tonight.  i would venture to say you are not having a very good day today.  @USER #gop #gopconvention2020 #trumpchaos #trump",None
@USER @USER do you think he wears silk underpants?  #votebluenomatterwho,Favor
